"","Entry","Yield","SE","CI_L","CI_U"
"716","MON201647-MON101065-MON101082-MON101068",194.503375001636,13.7546881398083,167.539732320672,221.467017682601
"717","MON201648-MON101065-MON101082-MON101068",185.716875001636,13.7546881398083,158.753232320672,212.680517682601
"718","MON201649-MON101065-MON101082-MON101068",192.595875001636,13.7546881398083,165.632232320672,219.559517682601
"719","MON201650-MON101065-MON101082-MON101068",186.522611534207,14.2724192626335,158.544048205185,214.501174863228
"720","MON201651-MON101065-MON101082-MON101068",197.898175001636,13.7546881398083,170.934532320672,224.861817682601
"721","MON201652-MON101065-MON101082-MON101068",203.742700001636,13.7546881398083,176.779057320672,230.706342682601
"722","MON201653-MON101065-MON101082-MON101068",202.002475001636,13.7546881398083,175.038832320672,228.966117682601
"723","MON201654-MON101065-MON101082-MON101068",190.974750001636,13.7546881398083,164.011107320672,217.938392682601
"724","MON201655-MON101065-MON101082-MON101068",188.110000001636,13.7546881398083,161.146357320672,215.073642682601
"725","MON201656-MON101065-MON101082-MON101068",190.054850001636,13.7546881398083,163.091207320672,217.018492682601
"726","MON201657-MON101065-MON101082-MON101068",201.821975001636,13.7546881398083,174.858332320672,228.785617682601
"727","MON201658-MON101065-MON101082-MON101068",191.868675001636,13.7546881398083,164.905032320672,218.832317682601
"728","MON201659-MON101065-MON101082-MON101068",204.772700001636,13.7546881398083,177.809057320672,231.736342682601
"729","MON201660-MON101065-MON101082-MON101068",190.821625001636,13.7546881398083,163.857982320672,217.785267682601
"730","MON201661-MON101065-MON101082-MON101068",194.175800001636,13.7546881398083,167.212157320672,221.139442682601
"731","MON201662-MON101065-MON101082-MON101068",191.901600001636,13.7546881398083,164.937957320672,218.865242682601
"732","MON201663-MON101065-MON101082-MON101068",188.335525001636,13.7546881398083,161.371882320672,215.299167682601
"733","MON201664-MON101065-MON101082-MON101068",194.732550001636,13.7546881398083,167.768907320672,221.696192682601
"734","MON201665-MON101065-MON101082-MON101068",190.574400001636,13.7546881398083,163.610757320672,217.538042682601
"735","MON201666-MON101065-MON101082-MON101068",194.393100001636,13.7546881398083,167.429457320672,221.356742682601
"736","MON201667-MON101065-MON101082-MON101068",189.942175001636,13.7546881398083,162.978532320672,216.905817682601
"737","MON201668-MON101065-MON101082-MON101068",195.934850001636,13.7546881398083,168.971207320672,222.898492682601
"738","MON201669-MON101065-MON101082-MON101068",187.235350001636,13.7546881398083,160.271707320672,214.198992682601
"739","MON201670-MON101065-MON101082-MON101068",200.161950001636,13.7546881398083,173.198307320672,227.125592682601
"740","MON201671-MON101065-MON101082-MON101068",189.895550001636,13.7546881398083,162.931907320672,216.859192682601
"741","MON201672-MON101065-MON101082-MON101068",177.251625001636,13.7546881398083,150.287982320672,204.215267682601
"742","MON201673-MON101065-MON101082-MON101068",189.627725001636,13.7546881398083,162.664082320672,216.591367682601
"743","MON201674-MON101065-MON101082-MON101068",194.764425001636,13.7546881398083,167.800782320672,221.728067682601
"744","MON201675-MON101065-MON101082-MON101068",194.455975001636,13.7546881398083,167.492332320672,221.419617682601
"745","MON201676-MON101065-MON101082-MON101068",195.107200001636,13.7546881398083,168.143557320672,222.070842682601
"746","MON201677-MON101065-MON101082-MON101068",200.826950001636,13.7546881398083,173.863307320672,227.790592682601
"747","MON201678-MON101065-MON101082-MON101068",188.717600001636,13.7546881398083,161.753957320672,215.681242682601
"748","MON201679-MON101065-MON101082-MON101068",190.650455329777,14.2724211553885,162.671888290343,218.629022369211
"749","MON201680-MON101065-MON101082-MON101068",196.554550001636,13.7546881398083,169.590907320672,223.518192682601
"750","MON201681-MON101065-MON101082-MON101068",199.820611534207,14.2724192626335,171.842048205185,227.799174863228
"751","MON201682-MON101065-MON101082-MON101068",195.513850001636,13.7546881398083,168.550207320672,222.477492682601
"752","MON201683-MON101065-MON101082-MON101068",185.657525001636,13.7546881398083,158.693882320672,212.621167682601
"753","MON201684-MON101065-MON101082-MON101068",193.289450001636,13.7546881398083,166.325807320672,220.253092682601
"754","MON201685-MON101065-MON101082-MON101068",188.434975001636,13.7546881398083,161.471332320672,215.398617682601
"755","MON201686-MON101065-MON101082-MON101068",200.404325001636,13.7546881398083,173.440682320672,227.367967682601
"756","MON201687-MON101065-MON101082-MON101068",196.318250001636,13.7546881398083,169.354607320672,223.281892682601
"757","MON201688-MON101065-MON101082-MON101068",196.420050001636,13.7546881398083,169.456407320672,223.383692682601
"758","MON201689-MON101065-MON101082-MON101068",192.576100001636,13.7546881398083,165.612457320672,219.539742682601
"759","MON201690-MON101065-MON101082-MON101068",199.791425001636,13.7546881398083,172.827782320672,226.755067682601
"760","MON201691-MON101065-MON101082-MON101068",200.779925001636,13.7546881398083,173.816282320672,227.743567682601
"761","MON201692-MON101065-MON101082-MON101068",189.50264486754,14.2724192626335,161.524081538519,217.481208196562
"762","MON201693-MON101065-MON101082-MON101068",198.805533873261,14.2724191474337,170.826970770068,226.784096976453
"763","MON201694-MON101065-MON101082-MON101068",194.304925001636,13.7546881398083,167.341282320672,221.268567682601
"764","MON201695-MON101065-MON101082-MON101068",195.206025001636,13.7546881398083,168.242382320672,222.169667682601
"765","MON201696-MON101065-MON101082-MON101068",201.699800001636,13.7546881398083,174.736157320672,228.663442682601
"766","MON201697-MON101065-MON101082-MON101068",194.881525001636,13.7546881398083,167.917882320672,221.845167682601
"767","MON201698-MON101065-MON101082-MON101068",201.992225001636,13.7546881398083,175.028582320672,228.955867682601
"768","MON201699-MON101065-MON101082-MON101068",196.238500001636,13.7546881398083,169.274857320672,223.202142682601
"769","MON201700-MON101065-MON101082-MON101068",191.194821996444,14.2724211553885,163.21625495701,219.173389035878
"770","MON201701-MON101065-MON101082-MON101068",186.915550001636,13.7546881398083,159.951907320672,213.879192682601
"771","MON201702-MON101065-MON101082-MON101068",182.746799710568,15.2552600673169,152.841550149159,212.652049271977
"772","MON201703-MON101065-MON101082-MON101068",198.400450001636,13.7546881398083,171.436807320672,225.364092682601
"773","MON201704-MON101065-MON101082-MON101068",181.552855329777,14.2724211553885,153.574288290343,209.531422369211
"774","MON201705-MON101065-MON101082-MON101068",206.902400001636,13.7546881398083,179.938757320672,233.866042682601
"775","MON201706-MON101065-MON101082-MON101068",200.407232602634,14.2724220108878,172.428663886144,228.385801319123
"776","MON201707-MON101065-MON101082-MON101068",199.862600001636,13.7546881398083,172.898957320672,226.826242682601
"777","MON201708-MON101065-MON101082-MON101068",191.873250001636,13.7546881398083,164.909607320672,218.836892682601
"778","MON201709-MON101065-MON101082-MON101068",196.800875001636,13.7546881398083,169.837232320672,223.764517682601
"779","MON201710-MON101065-MON101082-MON101068",190.258250001636,13.7546881398083,163.294607320672,217.221892682601
"780","MON201711-MON101065-MON101082-MON101068",186.313325001636,13.7546881398083,159.349682320672,213.276967682601
"781","MON201712-MON101065-MON101082-MON101068",191.733350001636,13.7546881398083,164.769707320672,218.696992682601
"782","MON201713-MON101065-MON101082-MON101068",191.838950001636,13.7546881398083,164.875307320672,218.802592682601
"783","MON201714-MON101065-MON101082-MON101068",192.211975001636,13.7546881398083,165.248332320672,219.175617682601
"784","MON201715-MON101065-MON101082-MON101068",187.201550001636,13.7546881398083,160.237907320672,214.165192682601
"785","MON201716-MON101065-MON101082-MON101068",186.578775001636,13.7546881398083,159.615132320672,213.542417682601
"786","MON201717-MON101065-MON101082-MON101068",186.950575001636,13.7546881398083,159.986932320672,213.914217682601
"787","MON201718-MON101065-MON101082-MON101068",191.490225001636,13.7546881398083,164.526582320672,218.453867682601
"788","MON201719-MON101065-MON101082-MON101068",196.170475001636,13.7546881398083,169.206832320672,223.134117682601
"789","MON201720-MON101065-MON101082-MON101068",200.555800001636,13.7546881398083,173.592157320672,227.519442682601
"790","MON201721-MON101065-MON101082-MON101068",192.761875001636,13.7546881398083,165.798232320672,219.725517682601
"791","MON201722-MON101065-MON101082-MON101068",204.275200001636,13.7546881398083,177.311557320672,231.238842682601
"792","MON201723-MON101065-MON101082-MON101068",200.253725001636,13.7546881398083,173.290082320672,227.217367682601
"793","MON201724-MON101065-MON101082-MON101068",198.575625001636,13.7546881398083,171.611982320672,225.539267682601
"794","MON201725-MON101065-MON101082-MON101068",198.3312992693,14.2724220108878,170.35273055281,226.30986798579
"795","MON201726-MON101065-MON101082-MON101068",199.287375001636,13.7546881398083,172.323732320672,226.251017682601
"796","MON201727-MON101065-MON101082-MON101068",191.946825001636,13.7546881398083,164.983182320672,218.910467682601
"797","MON201728-MON101065-MON101082-MON101068",198.003400001636,13.7546881398083,171.039757320672,224.967042682601
"798","MON201729-MON101065-MON101082-MON101068",196.497800001636,13.7546881398083,169.534157320672,223.461442682601
"799","MON201730-MON101065-MON101082-MON101068",196.445625001636,13.7546881398083,169.481982320672,223.409267682601
"800","MON201731-MON101065-MON101082-MON101068",193.5711992693,14.2724220108878,165.592630552811,221.54976798579
"801","MON201732-MON101065-MON101082-MON101068",184.205825001636,13.7546881398083,157.242182320672,211.169467682601
"802","MON201733-MON101065-MON101082-MON101068",196.239300001636,13.7546881398083,169.275657320672,223.202942682601
"803","MON201734-MON101065-MON101082-MON101068",197.422100001636,13.7546881398083,170.458457320672,224.385742682601
"804","MON201735-MON101065-MON101082-MON101068",198.941300001636,13.7546881398083,171.977657320672,225.904942682601
"805","MON201736-MON101065-MON101082-MON101068",189.438525001636,13.7546881398083,162.474882320672,216.402167682601
"806","MON201737-MON101065-MON101082-MON101068",196.063500001636,13.7546881398083,169.099857320672,223.027142682601
"807","MON201738-MON101065-MON101082-MON101068",189.688725001636,13.7546881398083,162.725082320672,216.652367682601
"808","MON201739-MON101065-MON101082-MON101068",193.779850001636,13.7546881398083,166.816207320672,220.743492682601
"809","MON201740-MON101065-MON101082-MON101068",197.952188663111,14.2724211553885,169.973621623677,225.930755702545
"810","MON201741-MON101065-MON101082-MON101068",199.478750001636,13.7546881398083,172.515107320672,226.442392682601
"811","MON201742-MON101065-MON101082-MON101068",184.340800001636,13.7546881398083,157.377157320672,211.304442682601
"812","MON201743-MON101065-MON101082-MON101068",202.307325001636,13.7546881398083,175.343682320672,229.270967682601
"813","MON201744-MON101065-MON101082-MON101068",193.925600001636,13.7546881398083,166.961957320672,220.889242682601
"814","MON201745-MON101065-MON101082-MON101068",188.596150001636,13.7546881398083,161.632507320672,215.559792682601
"815","MON201746-MON101065-MON101082-MON101068",200.230625001636,13.7546881398083,173.266982320672,227.194267682601
"816","MON201747-MON101065-MON101082-MON101068",198.966050001636,13.7546881398083,172.002407320672,225.929692682601
"817","MON201748-MON101065-MON101082-MON101068",188.058350001636,13.7546881398083,161.094707320672,215.021992682601
"818","MON201749-MON101065-MON101082-MON101068",194.563175001636,13.7546881398083,167.599532320672,221.526817682601
"819","MON201750-MON101065-MON101082-MON101068",191.438150001636,13.7546881398083,164.474507320672,218.401792682601
"820","MON201751-MON101065-MON101082-MON101068",190.688800001636,13.7546881398083,163.725157320672,217.652442682601
"821","MON201752-MON101065-MON101082-MON101068",194.093100001636,13.7546881398083,167.129457320672,221.056742682601
"822","MON201753-MON101065-MON101082-MON101068",198.912575001636,13.7546881398083,171.948932320672,225.876217682601
"823","MON201754-MON101065-MON101082-MON101068",204.277300001636,13.7546881398083,177.313657320672,231.240942682601
"824","MON201755-MON101065-MON101082-MON101068",182.470425001636,13.7546881398083,155.506782320672,209.434067682601
"825","MON201756-MON101065-MON101082-MON101068",191.375775001636,13.7546881398083,164.412132320672,218.339417682601
"826","MON201757-MON101065-MON101082-MON101068",202.411675001636,13.7546881398083,175.448032320672,229.375317682601
"827","MON201758-MON101065-MON101082-MON101068",187.888000001636,13.7546881398083,160.924357320672,214.851642682601
"828","MON201759-MON101065-MON101082-MON101068",186.396550001636,13.7546881398083,159.432907320672,213.360192682601
"829","MON201760-MON101065-MON101082-MON101068",178.514250001636,13.7546881398083,151.550607320672,205.477892682601
"830","MON201761-MON101065-MON101082-MON101068",179.668450001636,13.7546881398083,152.704807320672,206.632092682601
"831","MON201762-MON101065-MON101082-MON101068",190.549675001636,13.7546881398083,163.586032320672,217.513317682601
"832","MON201763-MON101065-MON101082-MON101068",199.506025001636,13.7546881398083,172.542382320672,226.469667682601
